transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,,
1798,2023-07-18,20:26:00,96,Male,61,Clothing,1,50,20,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1798','45125', 0.851388888888889,96,'Male',61,'Clothing',1,50,20,50),"
13,2023-02-08,17:43:00,106,Male,22,Electronics,3,500,245,1500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('13','44965', 0.738194444444444,106,'Male',22,'Electronics',3,500,245,1500),"
35,2022-10-29,17:30:00,122,Female,58,Beauty,3,300,126,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('35','44863', 0.729166666666667,122,'Female',58,'Beauty',3,300,126,900),"
140,2022-07-07,20:20:00,61,Male,38,Electronics,1,30,14.4,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('140','44749', 0.847222222222222,61,'Male',38,'Electronics',1,30,14.4,30),"
206,2022-09-02,18:18:00,31,Male,61,Clothing,1,25,11.75,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('206','44806', 0.7625,31,'Male',61,'Clothing',1,25,11.75,25),"
261,2022-02-06,17:48:00,16,Male,21,Clothing,2,25,8.25,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('261','44598', 0.741666666666667,16,'Male',21,'Clothing',2,25,8.25,50),"
279,2023-08-10,17:29:00,38,Male,50,Clothing,1,500,210,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('279','45148', 0.728472222222222,38,'Male',50,'Clothing',1,500,210,500),"
308,2022-03-31,19:12:00,130,Female,34,Beauty,4,300,126,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('308','44651', 0.8,130,'Female',34,'Beauty',4,300,126,1200),"
418,2022-04-01,18:05:00,95,Female,60,Electronics,2,500,155,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('418','44652', 0.753472222222222,95,'Female',60,'Electronics',2,500,155,1000),"
1013,2022-07-16,19:38:00,111,Male,22,Electronics,3,500,200,1500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1013','44758', 0.818055555555556,111,'Male',22,'Electronics',3,500,200,1500),"
1035,2023-04-26,21:56:00,52,Female,58,Beauty,3,300,105,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1035','45042', 0.913888888888889,52,'Female',58,'Beauty',3,300,105,900),"
1140,2022-05-22,19:26:00,154,Male,38,Electronics,1,30,15.9,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1140','44703', 0.809722222222222,154,'Male',38,'Electronics',1,30,15.9,30),"
1206,2023-05-14,19:45:00,68,Male,61,Clothing,1,25,8.5,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1206','45060', 0.822916666666667,68,'Male',61,'Clothing',1,25,8.5,25),"
1261,2022-09-27,21:19:00,116,Male,21,Clothing,2,25,6.25,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1261','44831', 0.888194444444444,116,'Male',21,'Clothing',2,25,6.25,50),"
1279,2022-04-21,22:55:00,116,Male,50,Clothing,1,500,170,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1279','44672', 0.954861111111111,116,'Male',50,'Clothing',1,500,170,500),"
1308,2023-06-19,22:39:00,91,Female,34,Beauty,4,300,150,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1308','45096', 0.94375,91,'Female',34,'Beauty',4,300,150,1200),"
1418,2022-09-17,18:19:00,68,Female,60,Electronics,2,500,215,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1418','44821', 0.763194444444444,68,'Female',60,'Electronics',2,500,215,1000),"
612,2022-02-23,19:06:00,77,Female,61,Electronics,1,500,235,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('612','44615', 0.795833333333333,77,'Female',61,'Electronics',1,500,235,500),"
875,2023-11-30,21:47:00,134,Female,51,Electronics,4,500,135,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('875','45260', 0.907638888888889,134,'Female',51,'Electronics',4,500,135,2000),"
1612,2022-12-18,21:14:00,140,Female,61,Electronics,1,500,230,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1612','44913', 0.884722222222222,140,'Female',61,'Electronics',1,500,230,500),"
1875,2022-06-03,22:42:00,141,Female,51,Electronics,4,500,165,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1875','44715', 0.945833333333333,141,'Female',51,'Electronics',4,500,165,2000),"
430,2023-05-23,18:36:00,100,Female,43,Electronics,3,300,153,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('430','45069', 0.775,100,'Female',43,'Electronics',3,300,153,900),"
633,2023-07-06,22:20:00,35,Male,39,Beauty,4,30,12.3,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('633','45113', 0.930555555555556,35,'Male',39,'Beauty',4,30,12.3,120),"
1430,2023-10-31,18:25:00,22,Female,43,Electronics,3,300,132,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1430','45230', 0.767361111111111,22,'Female',43,'Electronics',3,300,132,900),"
1633,2022-12-31,18:18:00,152,Male,39,Beauty,4,30,11.4,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1633','44926', 0.7625,152,'Male',39,'Beauty',4,30,11.4,120),"
125,2022-09-28,18:48:00,137,Male,48,Clothing,2,50,19,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('125','44832', 0.783333333333333,137,'Male',48,'Clothing',2,50,19,100),"
716,2023-08-13,19:51:00,137,Female,60,Clothing,4,300,108,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('716','45151', 0.827083333333333,137,'Female',60,'Clothing',4,300,108,1200),"
790,2023-04-13,20:47:00,29,Male,62,Clothing,1,25,9.25,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('790','45029', 0.865972222222222,29,'Male',62,'Clothing',1,25,9.25,25),"
960,2023-03-29,19:01:00,134,Male,59,Clothing,2,30,14.4,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('960','45014', 0.792361111111111,134,'Male',59,'Clothing',2,30,14.4,60),"
1125,2023-11-12,17:51:00,79,Male,48,Clothing,2,50,21.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1125','45242', 0.74375,79,'Male',48,'Clothing',2,50,21.5,100),"
1716,2022-02-12,19:16:00,39,Female,60,Clothing,4,300,87,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1716','44604', 0.802777777777778,39,'Female',60,'Clothing',4,300,87,1200),"
1790,2023-05-14,20:52:00,147,Male,62,Clothing,1,25,7.5,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1790','45060', 0.869444444444444,147,'Male',62,'Clothing',1,25,7.5,25),"
1960,2022-06-29,22:04:00,67,Male,59,Clothing,2,30,13.2,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1960','44741', 0.919444444444444,67,'Male',59,'Clothing',2,30,13.2,60),"
259,2023-03-11,20:26:00,93,Female,45,Clothing,4,50,22.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('259','44996', 0.851388888888889,93,'Female',45,'Clothing',4,50,22.5,200),"
443,2023-09-19,20:25:00,98,Male,29,Clothing,2,300,114,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('443','45188', 0.850694444444444,98,'Male',29,'Clothing',2,300,114,600),"
529,2022-11-29,17:43:00,46,Female,35,Clothing,3,50,20.5,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('529','44894', 0.738194444444444,46,'Female',35,'Clothing',3,50,20.5,150),"
563,2022-12-21,18:40:00,150,Male,20,Clothing,2,30,16.2,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('563','44916', 0.777777777777778,150,'Male',20,'Clothing',2,30,16.2,60),"
1259,2022-11-03,17:31:00,105,Female,45,Clothing,4,50,21,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1259','44868', 0.729861111111111,105,'Female',45,'Clothing',4,50,21,200),"
1443,2022-06-18,19:37:00,81,Male,29,Clothing,2,300,147,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1443','44730', 0.817361111111111,81,'Male',29,'Clothing',2,300,147,600),"
1529,2022-09-17,22:38:00,105,Female,35,Clothing,3,50,17,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1529','44821', 0.943055555555556,105,'Female',35,'Clothing',3,50,17,150),"
1563,2022-10-13,17:44:00,22,Male,20,Clothing,2,30,15.3,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1563','44847', 0.738888888888889,22,'Male',20,'Clothing',2,30,15.3,60),"
801,2022-12-01,17:14:00,153,Male,21,Clothing,4,50,19,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('801','44896', 0.718055555555556,153,'Male',21,'Clothing',4,50,19,200),"
1801,2022-07-10,22:01:00,148,Male,21,Clothing,4,50,13.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1801','44752', 0.917361111111111,148,'Male',21,'Clothing',4,50,13.5,200),"
160,2022-07-20,17:08:00,127,Female,43,Clothing,2,50,26.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('160','44762', 0.713888888888889,127,'Female',43,'Clothing',2,50,26.5,100),"
508,2023-07-05,22:52:00,32,Male,58,Beauty,2,300,123,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('508','45112', 0.952777777777778,32,'Male',58,'Beauty',2,300,123,600),"
807,2023-01-26,19:49:00,91,Female,50,Electronics,4,50,15.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('807','44952', 0.825694444444444,91,'Female',50,'Electronics',4,50,15.5,200),"
1160,2023-08-20,19:20:00,105,Female,43,Clothing,2,50,14,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1160','45158', 0.805555555555556,105,'Female',43,'Clothing',2,50,14,100),"
1508,2022-04-08,20:32:00,90,Male,58,Beauty,2,300,81,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1508','44659', 0.855555555555556,90,'Male',58,'Beauty',2,300,81,600),"
1807,2022-08-04,22:15:00,19,Female,50,Electronics,4,50,22,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1807','44777', 0.927083333333333,19,'Female',50,'Electronics',4,50,22,200),"
511,2023-12-23,18:19:00,146,Male,45,Beauty,2,50,24.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('511','45283', 0.763194444444444,146,'Male',45,'Beauty',2,50,24.5,100),"
521,2023-10-28,19:56:00,133,Female,47,Clothing,4,30,8.7,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('521','45227', 0.830555555555556,133,'Female',47,'Clothing',4,30,8.7,120),"
695,2022-04-03,22:12:00,52,Female,22,Electronics,3,50,21,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('695','44654', 0.925,52,'Female',22,'Electronics',3,50,21,150),"
816,2023-09-27,19:29:00,133,Male,47,Beauty,2,500,240,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('816','45196', 0.811805555555556,133,'Male',47,'Beauty',2,500,240,1000),"
1511,2022-04-09,21:36:00,45,Male,45,Beauty,2,50,13.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1511','44660', 0.9,45,'Male',45,'Beauty',2,50,13.5,100),"
1521,2023-07-23,19:08:00,30,Female,47,Clothing,4,30,12.9,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1521','45130', 0.797222222222222,30,'Female',47,'Clothing',4,30,12.9,120),"
1695,2023-09-21,20:51:00,85,Female,22,Electronics,3,50,23,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1695','45190', 0.86875,85,'Female',22,'Electronics',3,50,23,150),"
1816,2022-06-17,22:30:00,52,Male,47,Beauty,2,500,245,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1816','44729', 0.9375,52,'Male',47,'Beauty',2,500,245,1000),"
217,2022-05-02,17:01:00,17,Female,35,Electronics,4,50,26.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('217','44683', 0.709027777777778,17,'Female',35,'Electronics',4,50,26.5,200),"
384,2022-04-10,19:53:00,127,Male,55,Clothing,1,500,145,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('384','44661', 0.828472222222222,127,'Male',55,'Clothing',1,500,145,500),"
1217,2023-10-16,19:28:00,70,Female,35,Electronics,4,50,18,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1217','45215', 0.811111111111111,70,'Female',35,'Electronics',4,50,18,200),"
1384,2023-12-17,20:23:00,106,Male,55,Clothing,1,500,260,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1384','45277', 0.849305555555556,106,'Male',55,'Clothing',1,500,260,500),"
